epoch,train_total,train_recon,val_mae,val_rmse,grad_norm_mean,grad_norm_max,per_coeff_mae_mean,per_coeff_mae_max,gaussian_coverage
436,0.4069067456505515,0.4069067456505515,0.8388894200325012,1.7855936288833618,,,0.91542923,1.0510893,
437,0.407150688496503,0.407150688496503,0.8425943851470947,1.7900822162628174,,,0.9182983,1.055081,
438,0.410395549102263,0.410395549102263,0.8474829792976379,1.8002103567123413,,,0.9278772,1.0735422,
439,0.40867154706608166,0.40867154706608166,0.8544161319732666,1.807698667049408,,,0.9313679,1.0801307,
440,0.40924676981839264,0.40924676981839264,0.8389051556587219,1.7864389419555664,,,0.91582274,1.0524333,
441,0.41181679747321387,0.41181679747321387,0.8390451073646545,1.7862470149993896,,,0.915346,1.0518439,
442,0.40930319645188074,0.40930319645188074,0.84970822930336,1.8043509721755981,,,0.9282351,1.0841743,
443,0.4105405428192832,0.4105405428192832,0.8482732474803925,1.799700915813446,,,0.9185501,1.0664293,
444,0.4109626764600927,0.4109626764600927,0.8404772579669952,1.7905450463294983,,,0.91381365,1.0542997,
445,0.40825622190128674,0.40825622190128674,0.847404807806015,1.7966285347938538,,,0.9211831,1.0552292,
446,0.4113092449578372,0.4113092449578372,0.8395645916461945,1.7848140001296997,,,0.9161091,1.0376841,
447,0.40958256071264093,0.40958256071264093,0.8414922952651978,1.788640022277832,,,0.9151235,1.0445642,
448,0.41110670837489044,0.41110670837489044,0.8467473685741425,1.7956688404083252,,,0.91782683,1.037303,
449,0.41011724146929657,0.41011724146929657,0.8465344607830048,1.7918668985366821,,,0.9149789,1.0339739,
450,0.40684568069197913,0.40684568069197913,0.842896431684494,1.7886402010917664,0.17375800670208258,0.21034263867810138,0.91188025,1.0347031,
451,0.40529958497394214,0.40529958497394214,0.849784642457962,1.799499273300171,,,0.91657805,1.0364901,
452,0.4079314741221341,0.4079314741221341,0.8523947298526764,1.7990419268608093,,,0.92027384,1.0509063,
453,0.4065183319828727,0.4065183319828727,0.8399225175380707,1.7789411544799805,,,0.9076218,1.0279772,
454,0.40151304277506744,0.40151304277506744,0.8540435433387756,1.8002510070800781,,,0.9218697,1.059546,
455,0.4101390621878884,0.4101390621878884,0.8518070876598358,1.7985273599624634,,,0.91627395,1.0438784,
456,0.4060735892165791,0.4060735892165791,0.8418750464916229,1.7844722867012024,,,0.9105662,1.04122,
457,0.40505689653483307,0.40505689653483307,0.8379801213741302,1.7722042798995972,,,0.90595806,1.0272014,
458,0.4081790230490945,0.4081790230490945,0.8370400667190552,1.7734151482582092,,,0.9055844,1.0298117,
459,0.40130477330901404,0.40130477330901404,0.8472035825252533,1.7827284336090088,,,0.9147896,1.0513241,
460,0.4075327651067214,0.4075327651067214,0.8484668731689453,1.7888512015342712,,,0.9107261,1.0428793,
461,0.4050844609737396,0.4050844609737396,0.8395596444606781,1.774445354938507,,,0.90857923,1.0315586,
462,0.40631870789961383,0.40631870789961383,0.8482840657234192,1.7859026193618774,,,0.9224912,1.0657228,
463,0.4048538316379894,0.4048538316379894,0.8439088761806488,1.780144214630127,,,0.9101959,1.0397189,
464,0.40662504597143695,0.40662504597143695,0.8399774432182312,1.7774922251701355,,,0.906226,1.0317434,
465,0.40253169157288293,0.40253169157288293,0.8386411070823669,1.7760406732559204,,,0.9027488,1.0469793,
466,0.4022395475344224,0.4022395475344224,0.8517237603664398,1.7919467091560364,,,0.922312,1.0670084,
467,0.40632546760819177,0.40632546760819177,0.8463013768196106,1.7847875356674194,,,0.91270304,1.049738,
468,0.4051328084685586,0.4051328084685586,0.845291018486023,1.7854442596435547,,,0.9185906,1.0637777,
469,0.4069115844639865,0.4069115844639865,0.8503357470035553,1.7903443574905396,,,0.92053896,1.0676416,
470,0.40525283325802197,0.40525283325802197,0.8376520276069641,1.7749286890029907,,,0.9066216,1.0442427,
471,0.40214384956793353,0.40214384956793353,0.8451059460639954,1.7819311618804932,,,0.91169584,1.0489503,
472,0.4014540233395316,0.4014540233395316,0.8442501127719879,1.7834802269935608,,,0.9169441,1.0635659,
473,0.40805648402734235,0.40805648402734235,0.8394550383090973,1.775028944015503,,,0.9087261,1.0480616,
474,0.4037973095070232,0.4037973095070232,0.8384699523448944,1.7726552486419678,,,0.9055023,1.0425779,
475,0.4032027883963151,0.4032027883963151,0.8438775539398193,1.779584288597107,,,0.9072539,1.0458221,
476,0.4033754197033969,0.4033754197033969,0.8399149775505066,1.7754620909690857,,,0.9079123,1.0436269,
477,0.40710170431570575,0.40710170431570575,0.8391604721546173,1.7727316617965698,,,0.9070207,1.0427111,
478,0.40592893145301123,0.40592893145301123,0.8438399136066437,1.7821815013885498,,,0.909716,1.0494678,
479,0.4071980687704953,0.4071980687704953,0.8447844088077545,1.7791403532028198,,,0.90980583,1.0446215,
480,0.4037589972669428,0.4037589972669428,0.839342474937439,1.7737432718276978,,,0.90670854,1.045203,
481,0.40831287611614575,0.40831287611614575,0.8490367829799652,1.7848395705223083,,,0.9203627,1.0691497,
482,0.4050588743253188,0.4050588743253188,0.8445347249507904,1.7802826762199402,,,0.91068023,1.0477792,
483,0.4094414629719474,0.4094414629719474,0.8442061543464661,1.7762166261672974,,,0.9108868,1.0479774,
484,0.4058550650423223,0.4058550650423223,0.8512696623802185,1.7842640280723572,,,0.9160317,1.0622183,
485,0.40597228841348126,0.40597228841348126,0.8450296223163605,1.774438738822937,,,0.9136457,1.0580239,
486,0.4065547693859447,0.4065547693859447,0.8415898382663727,1.7724414467811584,,,0.90850914,1.052128,
487,0.40396189147775824,0.40396189147775824,0.8413602113723755,1.7722253203392029,,,0.9080571,1.0478591,
488,0.4071142998608676,0.4071142998608676,0.8477044403553009,1.7786856293678284,,,0.91229403,1.0578134,
489,0.40687553449110553,0.40687553449110553,0.84465292096138,1.7737993597984314,,,0.9109931,1.0570999,
490,0.40796727212992584,0.40796727212992584,0.8412576913833618,1.7697424292564392,,,0.90887314,1.0531505,
491,0.4057037423957478,0.4057037423957478,0.8395890891551971,1.7666139006614685,,,0.9066213,1.0452461,
492,0.4037043479355899,0.4037043479355899,0.8386540412902832,1.765670120716095,,,0.90581423,1.0447075,
493,0.4045047976753928,0.4045047976753928,0.841446191072464,1.7676005959510803,,,0.906691,1.0461332,
494,0.40253493189811707,0.40253493189811707,0.8387716710567474,1.7646759748458862,,,0.9055472,1.0463718,
495,0.4021120775829662,0.4021120775829662,0.8429112136363983,1.7702134847640991,,,0.9073754,1.0508195,
496,0.4038661068136042,0.4038661068136042,0.8414997160434723,1.7676015496253967,,,0.9059124,1.0451589,
497,0.4052304137836803,0.4052304137836803,0.8506695628166199,1.7864171862602234,,,0.9156058,1.0623333,
498,0.40737480467016046,0.40737480467016046,0.8455897867679596,1.7803702354431152,,,0.90823627,1.0483651,
499,0.40352838147770276,0.40352838147770276,0.841226726770401,1.765169620513916,,,0.9052205,1.044539,
500,0.4066333608193831,0.4066333608193831,0.8383829593658447,1.7672486901283264,0.18813936644491813,0.29498561663952716,0.90413624,1.0452085,100.0
501,0.40311458706855774,0.40311458706855774,0.8376007676124573,1.7659590244293213,,,0.9025706,1.0405613,
502,0.40205519849603827,0.40205519849603827,0.8372067809104919,1.7665172815322876,,,0.90269446,1.0424451,
503,0.4021003679795699,0.4021003679795699,0.8464091420173645,1.7842912673950195,,,0.90679353,1.0445493,
504,0.3994773572141474,0.3994773572141474,0.8372530341148376,1.764838695526123,,,0.90232915,1.0434725,
505,0.4034759375182065,0.4034759375182065,0.8367092311382294,1.763584852218628,,,0.9013974,1.036166,
506,0.40074374729936774,0.40074374729936774,0.8394492566585541,1.7654154896736145,,,0.90288013,1.0454348,
507,0.40161227638071234,0.40161227638071234,0.8337685763835907,1.7587770819664001,,,0.8996095,1.0371529,
508,0.4064443219791759,0.4064443219791759,0.8462283909320831,1.782453715801239,,,0.90542674,1.0428392,
509,0.40431212295185437,0.40431212295185437,0.8453727960586548,1.7755120396614075,,,0.9090103,1.0566955,
510,0.401893057606437,0.401893057606437,0.8399028182029724,1.7682074308395386,,,0.9061023,1.0514752,
511,0.40636651624332776,0.40636651624332776,0.8493312895298004,1.7879694104194641,,,0.9111789,1.0530878,
512,0.40662306818095123,0.40662306818095123,0.8420146703720093,1.770083487033844,,,0.9070026,1.0537374,
513,0.403582673181187,0.403582673181187,0.8411403596401215,1.7684656977653503,,,0.9062294,1.0446999,
514,0.40208083391189575,0.40208083391189575,0.8438810408115387,1.7711530327796936,,,0.91078544,1.0597403,
515,0.40426020188765094,0.40426020188765094,0.8404254019260406,1.7627282738685608,,,0.905782,1.0450034,
516,0.40230088884180243,0.40230088884180243,0.8360397517681122,1.753461241722107,,,0.89932716,1.0359002,
517,0.4012568836862391,0.4012568836862391,0.8342783153057098,1.7534034848213196,,,0.8973666,1.0341834,
518,0.4001641734079881,0.4001641734079881,0.8332631886005402,1.7533273696899414,,,0.8965463,1.0333796,
519,0.40275640379298816,0.40275640379298816,0.855210691690445,1.7863875031471252,,,0.9156371,1.0647237,
520,0.4021150063384663,0.4021150063384663,0.8357158899307251,1.7539151906967163,,,0.90030086,1.0351706,
521,0.40071155808188696,0.40071155808188696,0.8388970196247101,1.757652223110199,,,0.9004443,1.042437,
522,0.4009392694993453,0.4009392694993453,0.8436382114887238,1.7724134922027588,,,0.901732,1.0337698,
523,0.3998637416146018,0.3998637416146018,0.8373242318630219,1.7626015543937683,,,0.8938237,1.0271739,
524,0.4028902460228313,0.4028902460228313,0.8354401886463165,1.751871109008789,,,0.89818543,1.0343624,
525,0.3972018333998593,0.3972018333998593,0.8328771889209747,1.747460961341858,,,0.89568245,1.0169201,
526,0.39710253748026764,0.39710253748026764,0.8413693308830261,1.7664772868156433,,,0.9001346,1.0217147,
527,0.4016319919716228,0.4016319919716228,0.8465974926948547,1.7714601159095764,,,0.9079544,1.0412226,
528,0.40111819180575287,0.40111819180575287,0.8439342975616455,1.7702918648719788,,,0.89813125,1.0312309,
529,0.399611313234676,0.399611313234676,0.8306379616260529,1.7454447746276855,,,0.89371437,1.0191896,
530,0.3994428217411041,0.3994428217411041,0.8417566418647766,1.7586047649383545,,,0.90822357,1.0515712,
531,0.4009900147264654,0.4009900147264654,0.8326891958713531,1.7469765543937683,,,0.89485383,1.0280918,
532,0.402381414716894,0.402381414716894,0.8434101343154907,1.7690324783325195,,,0.89826924,1.0406305,
533,0.4059438163583929,0.4059438163583929,0.8509887158870697,1.7754461765289307,,,0.91037434,1.0542907,
534,0.40151153911243787,0.40151153911243787,0.8441473245620728,1.762543797492981,,,0.9030484,1.032195,
535,0.39948671514337714,0.39948671514337714,0.8401676416397095,1.7541013360023499,,,0.90095377,1.0277041,
536,0.4022053507241336,0.4022053507241336,0.8347209095954895,1.7455434799194336,,,0.8933111,1.024538,
537,0.40153109756383026,0.40153109756383026,0.8400433957576752,1.752626895904541,,,0.90007293,1.0289794,
538,0.4027100584723733,0.4027100584723733,0.8416943252086639,1.7520236372947693,,,0.9039083,1.0373253,
539,0.4063207588412545,0.4063207588412545,0.841594785451889,1.7522125840187073,,,0.90370363,1.030714,
540,0.4014012244614688,0.4014012244614688,0.8366281688213348,1.7499290108680725,,,0.8979675,1.011169,
541,0.3963876149871133,0.3963876149871133,0.8345753848552704,1.7417582869529724,,,0.89428765,1.0256612,
542,0.3981643454595046,0.3981643454595046,0.8362960517406464,1.7430733442306519,,,0.8989463,1.0216887,
543,0.4012093625285409,0.4012093625285409,0.8372058868408203,1.7480226755142212,,,0.89815855,1.0251042,
544,0.401668364351446,0.401668364351446,0.8409641981124878,1.750693678855896,,,0.90520483,1.0291748,
545,0.3978264033794403,0.3978264033794403,0.8381738066673279,1.7495310306549072,,,0.90096056,1.0403283,
546,0.4002080803567713,0.4002080803567713,0.8358025252819061,1.7475315928459167,,,0.89775974,1.0222563,
547,0.40001004934310913,0.40001004934310913,0.8345504701137543,1.7454602718353271,,,0.89547104,1.0326312,
548,0.40161725878715515,0.40161725878715515,0.8356686532497406,1.7462853789329529,,,0.89794743,1.0330486,
549,0.3998425061052496,0.3998425061052496,0.8344611823558807,1.744066834449768,,,0.8962956,1.0209876,
550,0.3958751884373752,0.3958751884373752,0.8349596560001373,1.7439211010932922,0.19710009436927944,0.23850965649968878,0.89710563,1.0372193,
551,0.4019394273107702,0.4019394273107702,0.834960013628006,1.745771586894989,,,0.8954634,1.0297041,
552,0.3979700045152144,0.3979700045152144,0.8327826857566833,1.7427929639816284,,,0.8943955,1.0186568,
553,0.39863663099028845,0.39863663099028845,0.8322091996669769,1.7411826848983765,,,0.8938644,1.0159279,
554,0.3964733589779247,0.3964733589779247,0.8293419480323792,1.737326741218567,,,0.889289,1.0102702,
555,0.39691957289522345,0.39691957289522345,0.8314465582370758,1.7407740950584412,,,0.8901992,1.0259292,
556,0.39867722717198456,0.39867722717198456,0.8532068729400635,1.7891239523887634,,,0.903919,1.0383561,
557,0.40279038656841626,0.40279038656841626,0.8570497632026672,1.8193564414978027,,,0.90271544,1.026387,
558,0.40098170800642535,0.40098170800642535,0.8506095707416534,1.7817451357841492,,,0.90214884,1.0410413,
559,0.4013260982253335,0.4013260982253335,0.8514595627784729,1.7887614369392395,,,0.8993914,1.0325491,
560,0.4002703374082392,0.4002703374082392,0.8479176461696625,1.7694831490516663,,,0.8969955,1.0330188,
561,0.4007417451251637,0.4007417451251637,0.8501570820808411,1.7736873030662537,,,0.9008717,1.0286144,
562,0.399117648601532,0.399117648601532,0.8464269638061523,1.7668722867965698,,,0.8966264,1.0138016,
563,0.39826132221655414,0.39826132221655414,0.8456053137779236,1.7618414163589478,,,0.89780134,1.0306997,
564,0.39982431585138495,0.39982431585138495,0.8439930975437164,1.755876362323761,,,0.8967182,1.0254433,
565,0.4001257934353568,0.4001257934353568,0.8433198928833008,1.7542694807052612,,,0.895215,1.0257945,
566,0.39882257309826935,0.39882257309826935,0.8443497121334076,1.7495676279067993,,,0.89694476,1.0162355,
567,0.3996802162040364,0.3996802162040364,0.8394185900688171,1.7432202696800232,,,0.8918294,1.0180072,
568,0.3983669010075656,0.3983669010075656,0.8393538594245911,1.74534010887146,,,0.8901405,1.0198001,
569,0.3988913893699646,0.3988913893699646,0.8382813334465027,1.7417211532592773,,,0.88910395,1.0162988,
570,0.3962719277902083,0.3962719277902083,0.8440837860107422,1.745256781578064,,,0.89708024,1.0223111,
571,0.400774898854169,0.400774898854169,0.8447159230709076,1.7466764450073242,,,0.8986332,1.0238187,
572,0.4001538238742135,0.4001538238742135,0.8448319435119629,1.744572103023529,,,0.89616364,1.0209637,
573,0.40149246833541175,0.40149246833541175,0.8453664481639862,1.743458092212677,,,0.89728814,1.0199822,
574,0.39851412718946283,0.39851412718946283,0.8443542420864105,1.744511604309082,,,0.8957097,1.0162475,
575,0.40213536674326117,0.40213536674326117,0.8456378877162933,1.7427244782447815,,,0.89827454,1.0173279,
576,0.3977025964043357,0.3977025964043357,0.847305566072464,1.7441436052322388,,,0.90076345,1.0207518,
577,0.4002038457176902,0.4002038457176902,0.8400509059429169,1.7354166507720947,,,0.8901677,1.0081172,
578,0.4020030444318598,0.4020030444318598,0.8427781164646149,1.7392520308494568,,,0.8945127,1.0154854,
579,0.3993462893095883,0.3993462893095883,0.841438502073288,1.7346357703208923,,,0.89544815,1.0148233,
580,0.39949417927048425,0.39949417927048425,0.8454179465770721,1.7376219630241394,,,0.8967073,1.0143101,
581,0.39629035375335,0.39629035375335,0.8396967649459839,1.7329134345054626,,,0.890306,1.009314,
582,0.3950723572210832,0.3950723572210832,0.8416138589382172,1.7343470454216003,,,0.89293885,1.0087742,
583,0.3978661759333177,0.3978661759333177,0.8437709808349609,1.7348600625991821,,,0.8958827,1.0074162,
584,0.39622546326030383,0.39622546326030383,0.839458703994751,1.729850172996521,,,0.8905769,1.0021149,
585,0.3990935737436468,0.3990935737436468,0.8355498611927032,1.7266343235969543,,,0.88489,0.9969549,
586,0.3996563337065957,0.3996563337065957,0.8414393067359924,1.7319336533546448,,,0.8936156,1.0081087,
587,0.4004671438173814,0.4004671438173814,0.8408725261688232,1.7286966443061829,,,0.8944793,1.003595,
588,0.4035678587176583,0.4035678587176583,0.8448658883571625,1.7308105826377869,,,0.8988239,1.0142606,
589,0.3987597308375619,0.3987597308375619,0.8421479761600494,1.72762131690979,,,0.89655393,1.0128235,
590,0.40117419036951935,0.40117419036951935,0.846826821565628,1.7301384210586548,,,0.9026337,1.0158384,
591,0.39810241623358295,0.39810241623358295,0.8460028767585754,1.7317395210266113,,,0.90075785,1.0194792,
592,0.3991632732478055,0.3991632732478055,0.837355762720108,1.7195512056350708,,,0.8939971,1.0080957,
593,0.39894179051572626,0.39894179051572626,0.8424676954746246,1.724170982837677,,,0.89680094,1.0046661,
594,0.3997249386527322,0.3997249386527322,0.8440093994140625,1.724771499633789,,,0.9007094,1.0141661,
595,0.40428209033879364,0.40428209033879364,0.8501530289649963,1.7326363921165466,,,0.90663284,1.0095191,
596,0.40433586185628717,0.40433586185628717,0.8447202146053314,1.728623628616333,,,0.90221745,1.0125146,
597,0.4022547413002361,0.4022547413002361,0.8427242934703827,1.722074270248413,,,0.8996251,1.0091369,
598,0.39947820793498645,0.39947820793498645,0.8455823659896851,1.7244553565979004,,,0.89962935,1.0090889,
599,0.39957896958697925,0.39957896958697925,0.8489727973937988,1.7248345613479614,,,0.90456194,1.0161673,
600,0.4047355976971713,0.4047355976971713,0.842175304889679,1.7201508283615112,0.2078122951793544,0.29950387843883236,0.898278,1.0032908,100.0
601,0.40051663463765924,0.40051663463765924,0.8458579182624817,1.7239401936531067,,,0.90456134,1.004982,
602,0.40054127303036774,0.40054127303036774,0.8456634283065796,1.7208254933357239,,,0.9035033,1.0003403,
603,0.40044645829634234,0.40044645829634234,0.8508243560791016,1.7235740423202515,,,0.9082627,1.0122566,
604,0.4047720649025657,0.4047720649025657,0.8532073795795441,1.7251468300819397,,,0.910981,1.0132343,
605,0.4053646542809226,0.4053646542809226,0.851121187210083,1.7236729264259338,,,0.9085022,1.0127647,
606,0.4048099301078103,0.4048099301078103,0.8546810746192932,1.7263394594192505,,,0.910002,1.016309,
607,0.4063794802535664,0.4063794802535664,0.8496361672878265,1.7236079573631287,,,0.9060168,1.0179154,
608,0.4033222740346735,0.4033222740346735,0.8543785810470581,1.7249588370323181,,,0.9086086,1.0192503,
609,0.4054938554763794,0.4054938554763794,0.8487950563430786,1.7212389707565308,,,0.9053784,1.017281,
610,0.4026478203860196,0.4026478203860196,0.8531315326690674,1.7231985330581665,,,0.9085544,1.0174682,
611,0.4039731432091106,0.4039731432091106,0.8494211435317993,1.7200084924697876,,,0.9007958,1.0087913,
612,0.40240842374888336,0.40240842374888336,0.8483996987342834,1.7181327939033508,,,0.9051112,1.0106905,
613,0.4017837779088454,0.4017837779088454,0.8450645208358765,1.7155809998512268,,,0.90071726,1.013647,
614,0.401202765378085,0.401202765378085,0.8460984230041504,1.7150048613548279,,,0.90164715,1.0141249,
615,0.4030605310743505,0.4030605310743505,0.8446737229824066,1.7134764790534973,,,0.90038323,1.0056657,
616,0.40073415637016296,0.40073415637016296,0.8449310064315796,1.7152985334396362,,,0.9009418,1.0125734,
617,0.3997707719152624,0.3997707719152624,0.8483088910579681,1.7159435153007507,,,0.9014812,1.0040892,
618,0.39814038981090893,0.39814038981090893,0.8432819545269012,1.7113787531852722,,,0.8988377,1.0061952,
619,0.3986896655776284,0.3986896655776284,0.8421233892440796,1.709068775177002,,,0.8960998,0.99259096,
620,0.3984811685302041,0.3984811685302041,0.8404709994792938,1.707748830318451,,,0.89449286,1.0012884,
621,0.3979326459494504,0.3979326459494504,0.8452255427837372,1.7116179466247559,,,0.9008034,1.0062766,
622,0.4008511711250652,0.4008511711250652,0.8440955281257629,1.712199091911316,,,0.8999772,1.0054302,
623,0.400691880421205,0.400691880421205,0.8433358669281006,1.710338294506073,,,0.8988823,0.9961963,
624,0.3992173292420127,0.3992173292420127,0.8428957164287567,1.7060815691947937,,,0.8978745,1.0106856,
625,0.401050711219961,0.401050711219961,0.8491895496845245,1.7134878635406494,,,0.90749854,1.0097808,
626,0.40053002400831744,0.40053002400831744,0.844575971364975,1.707185447216034,,,0.8999818,0.9943014,
627,0.39934750307690015,0.39934750307690015,0.8439216613769531,1.7061784863471985,,,0.89916146,0.9974289,
628,0.4035384031859311,0.4035384031859311,0.848021537065506,1.708855390548706,,,0.9052427,1.0044366,
629,0.4031562263315374,0.4031562263315374,0.8428001701831818,1.7027530074119568,,,0.89758706,0.9941509,
630,0.40159238468516956,0.40159238468516956,0.8467763364315033,1.7059815526008606,,,0.9034313,1.0000157,
631,0.4035949625752189,0.4035949625752189,0.8539932668209076,1.7122816443443298,,,0.90710336,1.0065502,
632,0.40263043479485944,0.40263043479485944,0.8458161354064941,1.7060637474060059,,,0.90143865,0.98905486,
633,0.39977017586881464,0.39977017586881464,0.8498968780040741,1.7063289284706116,,,0.90091085,0.9967033,
634,0.40022861144759436,0.40022861144759436,0.8408627212047577,1.6955373883247375,,,0.89482677,0.9893965,
635,0.3999190872365778,0.3999190872365778,0.8516975939273834,1.7092458009719849,,,0.90287596,0.99447596,
636,0.3983724632046439,0.3983724632046439,0.840921014547348,1.696855366230011,,,0.8948345,0.9908892,
637,0.39494716308333655,0.39494716308333655,0.8464497327804565,1.7018272876739502,,,0.8947945,0.9745349,
638,0.3974983908913352,0.3974983908913352,0.8348691463470459,1.6872185468673706,,,0.88624305,0.9661376,
639,0.39424908432093536,0.39424908432093536,0.8342652022838593,1.6863855123519897,,,0.88529134,0.96688175,
640,0.39709800481796265,0.39709800481796265,0.8336591720581055,1.6860063076019287,,,0.884186,0.9686967,
641,0.39430167458274146,0.39430167458274146,0.8358834981918335,1.689332365989685,,,0.8873125,0.96983147,
642,0.39231336929581384,0.39231336929581384,0.8359365165233612,1.6887781620025635,,,0.8877984,0.9719962,
643,0.395192181522196,0.395192181522196,0.8320805132389069,1.6822702884674072,,,0.8819594,0.9622384,
644,0.3908216275952079,0.3908216275952079,0.8392078876495361,1.6834808588027954,,,0.8859346,0.9689959,
645,0.3925215005874634,0.3925215005874634,0.8293896317481995,1.6764615774154663,,,0.87814665,0.9577443,
646,0.3910010375759818,0.3910010375759818,0.8316792845726013,1.6752538084983826,,,0.8834846,0.9653647,
647,0.39224280552430585,0.39224280552430585,0.8355242908000946,1.675614595413208,,,0.8839546,0.96978736,
648,0.39513430812142114,0.39513430812142114,0.8238854706287384,1.6624369025230408,,,0.87519604,0.9575408,
649,0.3915252848104997,0.3915252848104997,0.8251779675483704,1.6596195101737976,,,0.8767773,0.95644695,
650,0.3911182528192347,0.3911182528192347,0.8317141532897949,1.6672797203063965,0.22250927293222966,0.2971852852596097,0.87952423,0.95888597,
651,0.3962119330059398,0.3962119330059398,0.8335950374603271,1.6690543293952942,,,0.8828038,0.96177554,
652,0.3941291733221574,0.3941291733221574,0.8270689249038696,1.6612235307693481,,,0.8760938,0.9528063,
653,0.3915678750384938,0.3915678750384938,0.8280308842658997,1.6668462753295898,,,0.881266,0.9626425,
654,0.39097528836943884,0.39097528836943884,0.8330001831054688,1.671158492565155,,,0.8807117,0.9605128,
655,0.39432197538289154,0.39432197538289154,0.8232376575469971,1.6601304411888123,,,0.8755277,0.95367706,
656,0.3873184052380649,0.3873184052380649,0.8213930428028107,1.6570197939872742,,,0.86978585,0.9475211,
657,0.38942558657039295,0.38942558657039295,0.8245684206485748,1.6604522466659546,,,0.87594074,0.95625925,
658,0.3885857950557362,0.3885857950557362,0.8310320675373077,1.6653106808662415,,,0.8803515,0.95704806,
659,0.3907645453106273,0.3907645453106273,0.8265001177787781,1.6622468829154968,,,0.8745981,0.94734055,
660,0.3941378783095967,0.3941378783095967,0.8343066573143005,1.6688599586486816,,,0.88310724,0.96943253,
661,0.3928052241151983,0.3928052241151983,0.8269226849079132,1.6585693955421448,,,0.8760998,0.95150465,
662,0.38862189108675177,0.38862189108675177,0.819320946931839,1.6465421319007874,,,0.8718917,0.9486479,
663,0.39032077247446234,0.39032077247446234,0.8353720009326935,1.6640403270721436,,,0.8807358,0.9594245,
664,0.3908757269382477,0.3908757269382477,0.827883780002594,1.6528027057647705,,,0.87302506,0.94723994,
665,0.39051893082532013,0.39051893082532013,0.8251939117908478,1.651310920715332,,,0.86984754,0.94740015,
666,0.3907275525006381,0.3907275525006381,0.8242748081684113,1.652561604976654,,,0.8728936,0.94998044,
667,0.38791729645295575,0.38791729645295575,0.8210957050323486,1.6454492807388306,,,0.8685753,0.95237434,
668,0.3901895528489893,0.3901895528489893,0.8241812586784363,1.6483761072158813,,,0.8697125,0.95189244,
669,0.38656956228342926,0.38656956228342926,0.81925168633461,1.6427063941955566,,,0.8731896,0.961482,
670,0.39066945151849225,0.39066945151849225,0.8245605230331421,1.6506291627883911,,,0.87401825,0.96131164,
671,0.38916448842395435,0.38916448842395435,0.8252236545085907,1.6485024690628052,,,0.8745267,0.9567507,
672,0.3868686963211406,0.3868686963211406,0.8219850659370422,1.6427202820777893,,,0.87027764,0.9523438,
673,0.38667786663228815,0.38667786663228815,0.8178998231887817,1.6416000127792358,,,0.8720295,0.9450993,
674,0.39116455750031903,0.39116455750031903,0.8171455264091492,1.6386050581932068,,,0.87131286,0.9516166,
675,0.3907474252310666,0.3907474252310666,0.8185436129570007,1.6398234367370605,,,0.8701243,0.9549114,
676,0.3886453021656383,0.3886453021656383,0.819978266954422,1.644465684890747,,,0.8734267,0.9624349,
677,0.38806203278628265,0.38806203278628265,0.8207630515098572,1.642198085784912,,,0.8683604,0.95494795,
678,0.38976247202266345,0.38976247202266345,0.8225007951259613,1.6443473100662231,,,0.8711951,0.95925176,
679,0.3921880532394756,0.3921880532394756,0.8233406245708466,1.6469690799713135,,,0.87259126,0.9658644,
680,0.3868038058280945,0.3868038058280945,0.8207021951675415,1.643086016178131,,,0.86936444,0.96591526,
681,0.3837665780024095,0.3837665780024095,0.8154338598251343,1.637844741344452,,,0.868222,0.9557255,
682,0.38709447058764374,0.38709447058764374,0.8190269768238068,1.6416665315628052,,,0.8666442,0.9633079,
683,0.38461103493517096,0.38461103493517096,0.8190224468708038,1.6379884481430054,,,0.8673869,0.9571899,
684,0.38731761412187055,0.38731761412187055,0.8210992813110352,1.6443479657173157,,,0.86977834,0.965533,
685,0.38785217295993457,0.38785217295993457,0.8176220655441284,1.6360894441604614,,,0.8651168,0.9613227,
686,0.38663369146260346,0.38663369146260346,0.8207331597805023,1.6404303312301636,,,0.8705373,0.95425993,
687,0.38754860921339557,0.38754860921339557,0.8235217928886414,1.645864486694336,,,0.87425065,0.9837141,
688,0.3841162378137762,0.3841162378137762,0.8102163076400757,1.6221429109573364,,,0.861073,0.94688916,
689,0.3839810409329154,0.3839810409329154,0.80718132853508,1.6228034496307373,,,0.8572385,0.9548621,
690,0.382254958152771,0.382254958152771,0.8193909823894501,1.6377525925636292,,,0.8681136,0.9606777,
691,0.38372243534434924,0.38372243534434924,0.8148023784160614,1.6321797966957092,,,0.8609086,0.96983904,
692,0.38286259228532965,0.38286259228532965,0.8189137578010559,1.6345019340515137,,,0.8669825,0.9551352,
693,0.3832239183512601,0.3832239183512601,0.8141149580478668,1.6299473643302917,,,0.8605485,0.9628984,
694,0.3857590014284307,0.3857590014284307,0.8197111785411835,1.635311484336853,,,0.86923397,0.9785852,
695,0.38400269638408313,0.38400269638408313,0.8143368363380432,1.6259100437164307,,,0.86121994,0.9560234,
696,0.38216060400009155,0.38216060400009155,0.8142256438732147,1.6244569420814514,,,0.8614679,0.95657164,
697,0.3819215487350117,0.3819215487350117,0.8215636312961578,1.6353136897087097,,,0.8646759,0.9600209,
698,0.38226845589551056,0.38226845589551056,0.8116025924682617,1.6233124732971191,,,0.85796684,0.9625914,
699,0.38149411299011926,0.38149411299011926,0.8130326867103577,1.6225016117095947,,,0.86120963,0.960098,
